Week,Originated_BNSF_A,Originated_BNSF_B,Originated_BNSF_C,Originated_BNSF_D,Originated_BNSF_E,Originated_BNSF_F,Originated_BNSF_G,Originated_BNSF_H,Originated_BNSF_I,Originated_BNSF_J,Originated_BNSF_K,Originated_BNSF_L,Originated_BNSF_M,Originated_BNSF_N,Originated_BNSF_O,Originated_BNSF_P,Originated_BNSF_Q,Originated_BNSF_R,Originated_BNSF_S,Originated_BNSF_T,Originated_BNSF_U,Originated_BNSF_V,Originated_CN_A,Originated_CN_B,Originated_CN_C,Originated_CN_D,Originated_CN_E,Originated_CN_F,Originated_CN_G,Originated_CN_H,Originated_CN_I,Originated_CN_J,Originated_CN_K,Originated_CN_L,Originated_CN_M,Originated_CN_N,Originated_CN_O,Originated_CN_P,Originated_CN_Q,Originated_CN_R,Originated_CN_S,Originated_CN_T,Originated_CN_U,Originated_CN_V,Originated_CPKC_A,Originated_CPKC_B,Originated_CPKC_C,Originated_CPKC_D,Originated_CPKC_E,Originated_CPKC_F,Originated_CPKC_G,Originated_CPKC_H,Originated_CPKC_I,Originated_CPKC_J,Originated_CPKC_K,Originated_CPKC_L,Originated_CPKC_M,Originated_CPKC_N,Originated_CPKC_O,Originated_CPKC_P,Originated_CPKC_Q,Originated_CPKC_R,Originated_CPKC_S,Originated_CPKC_T,Originated_CPKC_U,Originated_CPKC_V,Originated_CP_A,Originated_CP_B,Originated_CP_C,Originated_CP_D,Originated_CP_E,Originated_CP_F,Originated_CP_G,Originated_CP_H,Originated_CP_I,Originated_CP_J,Originated_CP_K,Originated_CP_L,Originated_CP_M,Originated_CP_N,Originated_CP_O,Originated_CP_P,Originated_CP_Q,Originated_CP_R,Originated_CP_S,Originated_CP_T,Originated_CP_U,Originated_CP_V,Originated_CSX_A,Originated_CSX_B,Originated_CSX_C,Originated_CSX_D,Originated_CSX_E,Originated_CSX_F,Originated_CSX_G,Originated_CSX_H,Originated_CSX_I,Originated_CSX_J,Originated_CSX_K,Originated_CSX_L,Originated_CSX_M,Originated_CSX_N,Originated_CSX_O,Originated_CSX_P,Originated_CSX_Q,Originated_CSX_R,Originated_CSX_S,Originated_CSX_T,Originated_CSX_U,Originated_CSX_V,Originated_KCS_A,Originated_KCS_B,Originated_KCS_C,Originated_KCS_D,Originated_KCS_E,Originated_KCS_F,Originated_KCS_G,Originated_KCS_H,Originated_KCS_I,Originated_KCS_J,Originated_KCS_K,Originated_KCS_L,Originated_KCS_M,Originated_KCS_N,Originated_KCS_O,Originated_KCS_P,Originated_KCS_Q,Originated_KCS_R,Originated_KCS_S,Originated_KCS_T,Originated_KCS_U,Originated_KCS_V,Originated_NS_A,Originated_NS_B,Originated_NS_C,Originated_NS_D,Originated_NS_E,Originated_NS_F,Originated_NS_G,Originated_NS_H,Originated_NS_I,Originated_NS_J,Originated_NS_K,Originated_NS_L,Originated_NS_M,Originated_NS_N,Originated_NS_O,Originated_NS_P,Originated_NS_Q,Originated_NS_R,Originated_NS_S,Originated_NS_T,Originated_NS_U,Originated_NS_V,Originated_UP_A,Originated_UP_B,Originated_UP_C,Originated_UP_D,Originated_UP_E,Originated_UP_F,Originated_UP_G,Originated_UP_H,Originated_UP_I,Originated_UP_J,Originated_UP_K,Originated_UP_L,Originated_UP_M,Originated_UP_N,Originated_UP_O,Originated_UP_P,Originated_UP_Q,Originated_UP_R,Originated_UP_S,Originated_UP_T,Originated_UP_U,Originated_UP_V,Received_BNSF_A,Received_BNSF_B,Received_BNSF_C,Received_BNSF_D,Received_BNSF_E,Received_BNSF_F,Received_BNSF_G,Received_BNSF_H,Received_BNSF_I,Received_BNSF_J,Received_BNSF_K,Received_BNSF_L,Received_BNSF_M,Received_BNSF_N,Received_BNSF_O,Received_BNSF_P,Received_BNSF_Q,Received_BNSF_R,Received_BNSF_S,Received_BNSF_T,Received_BNSF_U,Received_BNSF_V,Received_CN_A,Received_CN_B,Received_CN_C,Received_CN_D,Received_CN_E,Received_CN_F,Received_CN_G,Received_CN_H,Received_CN_I,Received_CN_J,Received_CN_K,Received_CN_L,Received_CN_M,Received_CN_N,Received_CN_O,Received_CN_P,Received_CN_Q,Received_CN_R,Received_CN_S,Received_CN_T,Received_CN_U,Received_CN_V,Received_CPKC_A,Received_CPKC_B,Received_CPKC_C,Received_CPKC_D,Received_CPKC_E,Received_CPKC_F,Received_CPKC_G,Received_CPKC_H,Received_CPKC_I,Received_CPKC_J,Received_CPKC_K,Received_CPKC_L,Received_CPKC_M,Received_CPKC_N,Received_CPKC_O,Received_CPKC_P,Received_CPKC_Q,Received_CPKC_R,Received_CPKC_S,Received_CPKC_T,Received_CPKC_U,Received_CPKC_V,Received_CP_A,Received_CP_B,Received_CP_C,Received_CP_D,Received_CP_E,Received_CP_F,Received_CP_G,Received_CP_H,Received_CP_I,Received_CP_J,Received_CP_K,Received_CP_L,Received_CP_M,Received_CP_N,Received_CP_O,Received_CP_P,Received_CP_Q,Received_CP_R,Received_CP_S,Received_CP_T,Received_CP_U,Received_CP_V,Received_CSX_A,Received_CSX_B,Received_CSX_C,Received_CSX_D,Received_CSX_E,Received_CSX_F,Received_CSX_G,Received_CSX_H,Received_CSX_I,Received_CSX_J,Received_CSX_K,Received_CSX_L,Received_CSX_M,Received_CSX_N,Received_CSX_O,Received_CSX_P,Received_CSX_Q,Received_CSX_R,Received_CSX_S,Received_CSX_T,Received_CSX_U,Received_CSX_V,Received_KCS_A,Received_KCS_B,Received_KCS_C,Received_KCS_D,Received_KCS_E,Received_KCS_F,Received_KCS_G,Received_KCS_H,Received_KCS_I,Received_KCS_J,Received_KCS_K,Received_KCS_L,Received_KCS_M,Received_KCS_N,Received_KCS_O,Received_KCS_P,Received_KCS_Q,Received_KCS_R,Received_KCS_S,Received_KCS_T,Received_KCS_U,Received_KCS_V,Received_NS_A,Received_NS_B,Received_NS_C,Received_NS_D,Received_NS_E,Received_NS_F,Received_NS_G,Received_NS_H,Received_NS_I,Received_NS_J,Received_NS_K,Received_NS_L,Received_NS_M,Received_NS_N,Received_NS_O,Received_NS_P,Received_NS_Q,Received_NS_R,Received_NS_S,Received_NS_T,Received_NS_U,Received_NS_V,Received_UP_A,Received_UP_B,Received_UP_C,Received_UP_D,Received_UP_E,Received_UP_F,Received_UP_G,Received_UP_H,Received_UP_I,Received_UP_J,Received_UP_K,Received_UP_L,Received_UP_M,Received_UP_N,Received_UP_O,Received_UP_P,Received_UP_Q,Received_UP_R,Received_UP_S,Received_UP_T,Received_UP_U,Received_UP_V,Total_Volume
2017-03-29,0.014120002285682758,0.06705523273570611,0.0011763384544449633,0.009578193010145673,0.0010344684900897919,0.0050521470639813834,0.0059368639250296056,0.023296230396822114,0.0012216580263917543,0.0019487415937120079,0.00606297056001198,0.00238617398380712,0.003657092414488864,0.0006817639953734629,0.011753532463591634,9.063914389358177e-05,0.0014462854699541091,0.003365470821092123,0.0005674798574206858,0.005255099929656143,0.16118398366919076,0.019548498838439666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001749729560380448,9.852080857998018e-05,8.866872772198216e-05,0.0028649851135058237,0.00010246164092317939,0.00047684071352710407,0.0007073794056042577,0.0038915719389092172,0.00043152114158031315,6.305331749118732e-05,0.0,0.00040787614752111793,0.00018521912013036275,7.881664686398415e-06,0.000591124851479881,5.91124851479881e-06,3.5467491088792866e-05,0.00010443205709477898,0.00018915995247356193,0.00012807705115397422,0.00576543771810044,0.0,0.010618572748750263,0.025174037008356534,0.0020236174082327927,0.008573280762629875,9.852080857998018e-06,0.0008453085376162299,0.0020571144831499862,0.0030442929851213873,0.002699470155091457,0.0007211723188054549,0.00019901203333155996,0.003970388585773201,0.01346976494905489,0.006285627587402735,0.0023093277531147354,0.0011349597148413717,0.0029497130088846067,0.0033615299887489237,0.0046107738415430725,0.0011980130323325589,0.08574068929098515,0.0033477370755477264,0.0027014405712630567,4.531957194679088e-05,0.0015034275389304976,0.0007428468966930506,0.0,8.669831155038255e-05,0.00029162159339674135,0.000750728561379449,0.00015369246138476907,0.00031526658745593657,0.0002305386920771536,0.0007822552201250426,9.260956006518137e-05,4.531957194679088e-05,0.0006896456600598613,0.00013201788349717343,0.001999972414173598,2.167457788759564e-05,0.00012807705115397422,0.00035073407854472943,0.003371382069606922,0.00013989954818357186,0.006427497551757907,0.026559239576991057,0.0026758251610322615,0.007152610702906561,0.00014384038052677107,0.001227569274906553,0.003842311534619227,0.006498432533935492,0.0029713875867722023,0.0006305331749118731,0.00013398829966877304,0.00924913350948854,0.013999806899215183,0.0008354564567582319,0.0018206645425580337,0.0012255988587349534,0.0027290263976654508,0.0033832045666365193,0.0008827464448766224,0.0017753449706112427,0.1088654934808781,0.01386778901571801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004358560571578323,0.000114284137952777,9.260956006518137e-05,0.002997002997002997,6.896456600598612e-05,0.0013280604996581328,0.0012768296791965431,0.00017536703927236471,0.00013989954818357186,0.0013556463260605272,3.7437907260392465e-05,0.0012019538646757583,0.0075171376946524876,0.0001615741260711675,0.002673854744860662,7.881664686398415e-06,0.0013733800716049236,0.0007743735554386442,0.000114284137952777,0.0022797715105407415,0.012102296125964765,0.0008078706303558374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014679600478417047,0.002161546540244765,1.182249702959762e-05,2.167457788759564e-05,4.531957194679088e-05,0.0002738878478523449,0.0001674853745859663,0.000541864447189891,0.00013004746732557382,0.00013595871584037264,1.9704161715996037e-06,0.0001655149584143667,0.000541864447189891,4.728998811839048e-05,0.00026403576699434686,1.182249702959762e-05,0.00034482283002993064,0.0004334915577519128,3.9408323431992075e-06,0.00064629650428467,0.0003566453270595282,0.0,0.01073285688670304,0.006005828491035592,0.0004807815458703033,0.00031132575511273736,0.0004236394768939148,0.0035920686808260773,0.001999972414173598,0.0027152334844642535,0.00045910696798270764,0.0018423391204456293,7.881664686398414e-05,0.0016354454224276709,0.006194988443509153,0.0007428468966930506,0.003704382402607255,0.0,0.0022738602620259426,0.0014778121286997026,0.0012374213557645511,0.0008866872772198216,0.01863816656716065,0.00014186996435517146,0.0017812562191260417,0.0052097803577093515,0.00014975162904156986,0.0012177171940485549,0.00010640247326637859,0.0004413732224383112,0.00047289988118390486,0.0016137708445400753,0.0008807760287050228,4.334915577519128e-05,1.576332937279683e-05,0.0004847223782135025,0.0009714151725986046,1.3792913201197225e-05,0.001580273769622882,0.0,0.0008610718669890267,0.00047684071352710407,0.00013595871584037264,0.0002167457788759564,0.013154498361598953,0.00042560989306551436,0.008405795388043908,0.0129219892533502,3.5467491088792866e-05,0.0018915995247356194,0.00015763329372796829,0.002445286468955108,0.001580273769622882,0.0018206645425580337,0.00042560989306551436,0.001416729227380115,6.502373366278691e-05,0.0020689369801795837,0.0039033944359388147,0.0002778286801955441,0.004693531320750255,0.00010443205709477898,0.002413759810209514,0.0022659785973395442,0.00029753284191154014,0.0005162490369590961,0.025869593916931194,0.0017280549824928524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507507.0
2017-04-05,0.013354524762577506,0.06906639981163173,0.0007142296523035868,0.010523114355231143,0.0010419119378384742,0.004681736127462523,0.005633388274075818,0.022833765010595714,0.0012028098265442274,0.0020995212306726316,0.004732752531198493,0.0023133976924888154,0.003423985558433404,0.0007515108704183345,0.010585903775213876,0.0001196923318420846,0.0011694529471784005,0.0031787143866258537,0.0005886508123381211,0.002476257750569029,0.16149242602621458,0.01990817047327525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002048504826936661,0.00010399497684640138,0.00015501138058237186,0.0034357585746801664,9.222196059963896e-05,0.0004061690605133035,0.0007730947335373989,0.005403814457263951,0.00038654736676869945,6.082725060827251e-05,0.0,0.0005415587473510714,0.00020210344556942155,3.924338748920807e-06,0.0009771603484812809,0.0,2.5508201867985246e-05,0.0001726709049525155,0.00012754100933992622,0.00013931402558668864,0.005017267090495252,0.0,0.01142767443685739,0.02033592339690762,0.001979828898830547,0.009651911152970724,2.1583863119064437e-05,0.0009712738403578997,0.0020308453025665177,0.003219919943489522,0.0027607723098657874,0.0006769484341888392,0.0005180127148575465,0.004552232948748136,0.011878973392983282,0.006849933286241268,0.002348716741229103,0.00092418177537085,0.0031532061847578683,0.0033729691546974336,0.004130366533239149,0.0011262852209402716,0.08254454124480025,0.003661408052743113,0.00243112785495644,0.0001138058237187034,0.0015383407895769564,0.000841770661643513,0.0,0.00014912487245899065,0.0002295738168118672,0.0008496193391413547,0.00010203280747194098,0.00026881720430107527,0.00026685503492661486,0.0010909661721999844,0.000111843654344243,3.335687936582686e-05,0.0007220783298014285,7.456243622949532e-05,0.0018130445020014129,3.139470999136646e-05,0.00014520053371006985,0.0006455537241974727,0.003716348795228004,0.00015697354995683227,0.006706694921905659,0.029679773958088063,0.0022780786437485282,0.007120712659916804,0.00015304921120791148,0.0011616042696805588,0.0038164194333254846,0.005403814457263951,0.0029020485048269367,0.0006749862648143788,0.000111843654344243,0.009412526489286555,0.014210030609842241,0.0006847971116866807,0.0019857154069539283,0.0011066635271956675,0.0028176752217251395,0.0031218114747665017,0.0008162624597755279,0.0017129738639039321,0.11176320539989013,0.01313476179263794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032356172984852054,0.0005651047798445962,8.829762185071815e-05,0.0028039400361039163,4.512989561258928e-05,0.0013126913115140098,0.0011164743740679696,0.0001589357193312927,9.025979122517856e-05,0.0014892865552154461,2.747037124244565e-05,0.0013401616827564556,0.007511184365434425,0.0001098814849697826,0.0033082175653402403,3.924338748920807e-05,0.0014990974020877483,0.0006828349423122204,0.00015501138058237186,0.0016030923789341497,0.014039321874264186,0.0008712032022604191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010144415665960286,0.0023722627737226276,1.9621693744604036e-06,1.569735499568323e-05,5.297857311043089e-05,0.0002197629699395652,0.00014520053371006985,0.000598461659210423,0.0001138058237187034,0.00013735185621222823,1.9621693744604036e-06,0.00020210344556942155,0.00048269366611725925,1.177301624676242e-05,0.0004100933992622243,1.569735499568323e-05,0.00031983360803704573,0.00031198493053920414,3.924338748920807e-06,0.00032375794678596656,0.0004709206498704968,0.0,0.009989404285377914,0.005819794364649557,0.0005435209167255318,0.0006632132485676163,0.00042971509300682837,0.003522094027156424,0.0018169688407503335,0.0013538968683776784,0.00042971509300682837,0.0018993799544776706,9.614629934855977e-05,0.001240091044658975,0.006547759202574366,0.0011714151165528608,0.0027607723098657874,4.9054234361510086e-05,0.0021917431912722705,0.0016521466132956597,0.0008378463228945923,0.000904560081626246,0.022172513931402557,0.00021387646181618398,0.0022270622400125577,0.004436464955654972,0.0001765952437014363,0.001006592889098187,0.0001098814849697826,0.0004100933992622243,0.0006985322973079036,0.0012969939565183268,0.0007260026685503493,9.810846872302017e-05,1.177301624676242e-05,0.0005023153598618633,0.001006592889098187,2.747037124244565e-05,0.0011047013578212072,0.0,0.0010634958009575386,0.0004532611255003532,0.0001785574130758967,0.0004395259398791304,0.014904638568401225,0.0003296444549093478,0.00928890981869555,0.010054155874735108,5.49407424848913e-05,0.0016953143395337885,0.00014323836433560944,0.0022780786437485282,0.0012950317871438662,0.0025056902911859353,0.0005278235617298485,0.0013637077152499804,6.082725060827251e-05,0.002013185778196374,0.0035260183659053448,0.00032572011616042697,0.004689584804960364,4.512989561258928e-05,0.0023232085393611176,0.0022290244093870182,0.0007083431441802056,0.000671061926065458,0.029511027391884468,0.0016462601051722785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509640.0
2017-04-12,0.013710903452050352,0.06512273731579267,0.0017209575740376624,0.011181156629436686,0.0010398718910262907,0.004844627328563031,0.005345306387205319,0.023495429023169076,0.0010520341353657794,0.002041230008310867,0.004416921735957676,0.0022196095919567024,0.0036081324873816715,0.0006364907870999129,0.010757505118277826,9.121683254616585e-05,0.0014513611578456612,0.0033101575010641964,0.0005716254839559727,0.002821640686761397,0.16483895161453793,0.01994810775748485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002227717754849695,0.0001013520361624065,0.00010540611760890276,0.0033486712748059108,6.08112216974439e-05,0.0006770316015648754,0.00074797802687856,0.003525023817728498,0.00027365049763849753,4.459489591145886e-05,0.0,0.00036081324873816714,0.0001682443800295948,1.216224433948878e-05,0.00046824640707031806,4.05408144649626e-06,1.418928506273691e-05,0.00012973060628788033,0.00020675815377130927,8.716275109966959e-05,0.005614902803397321,0.0,0.011355482131636025,0.021231224535300915,0.0017310927776539031,0.010129122494070907,1.0135203616240651e-05,0.0009729795471591024,0.0020756897006060852,0.004179757971337644,0.0018669045061115279,0.0006891938459043642,0.000545273954553747,0.004283137048223299,0.01320211623051507,0.006101392576976871,0.002286501935823891,0.0009364928141406361,0.0032615085237062413,0.0032554274015364967,0.004315569699795269,0.0020817708227758294,0.08578030932641437,0.003770295745241522,0.002509476415381185,9.324387326941398e-05,0.001433117791336428,0.0006263555834836722,0.0,0.00012364948411813594,0.00031419131210346017,0.0013135223886647882,3.243265157197008e-05,0.00023919080534327933,0.00032027243427320455,0.0005168953844282731,0.00011351428050189528,3.445969229521821e-05,0.000670950479395131,0.00011148723977864716,0.0015202805424360975,2.432448867897756e-05,0.00011148723977864716,0.0006121662984209352,0.0036567814647396266,0.00018040662436908357,0.0064439624592058055,0.027768430867776132,0.0025317738633369143,0.007210183852593598,0.00013986580990412099,0.001323657592281029,0.0035108345326657613,0.005835850242231366,0.002225690714126447,0.0005473009952769951,0.00013986580990412099,0.008258163906512881,0.015069020736626599,0.0006871668051811161,0.0019662295015506863,0.0010500070946425314,0.0030142095554699694,0.003291914134554963,0.0010358178095797946,0.000966898424989358,0.10812640625950175,0.013662254474692397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031135345509091276,0.00034662396367543026,0.00010337907688565464,0.002995966188960736,6.689234386718829e-05,0.0011108183163399752,0.0014919019723106236,0.00019256886870857237,0.0001013520361624065,0.0013783876918087284,3.851377374171447e-05,0.0014614963614619017,0.007429104250704396,0.00018040662436908357,0.0029655605781120143,1.216224433948878e-05,0.0013540632031297508,0.0007520321083250562,0.00017229846147609105,0.001789876958628099,0.013175764701112846,0.0008168974114689964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00174528206271664,0.0022520422435286726,1.418928506273691e-05,2.837857012547382e-05,4.0540814464962604e-05,0.00020675815377130927,0.00017432550219933918,0.00041959742971236293,9.121683254616585e-05,0.00018040662436908357,4.05408144649626e-06,0.00024121784606652747,0.0005858147690187095,5.675714025094764e-05,0.0002452719275130237,2.0270407232481302e-05,0.00038311069669389657,0.0004378407962215961,8.10816289299252e-06,0.0005675714025094764,0.0004114892668193704,0.0,0.01080615409563578,0.006940587436401597,0.00010337907688565464,0.0005006790586422882,0.00040946222609612227,0.003942594206717613,0.0020513652119271077,0.0021729876553219954,0.0003912188595868891,0.001901364198406746,8.108162892992521e-05,0.0013277116737275252,0.006435854296312813,0.001167575456590923,0.0037034034013743336,4.05408144649626e-06,0.0021729876553219954,0.0016905519631889405,0.0012223055561186224,0.0010317637281332982,0.019433239413779824,0.00020675815377130927,0.0019135264427462347,0.005093953337522551,6.283826242069203e-05,0.0007074372124135973,7.905458820667707e-05,0.0004925708957492956,0.0005513550767234914,0.0011087912756167272,0.00044392191839134047,0.00010946019905539902,6.08112216974439e-06,0.0006973020087973567,0.0011635213751444266,3.445969229521821e-05,0.0020310948046946263,0.0,0.000904060162568666,0.00048243569213305494,0.0001885147872620761,0.0006790586422881236,0.01266089635740782,0.00038513773741714473,0.010110879127561673,0.00965884904627734,5.473009952769951e-05,0.0023615024425840715,0.00017837958364583543,0.0023635294833073196,0.0016743356374029554,0.0015669024790708045,0.0004844627328563031,0.0015283887053290902,5.473009952769951e-05,0.0022135284697869582,0.0037986743153669957,0.00038108365597064846,0.004268947763160562,1.418928506273691e-05,0.0021892039811079803,0.0025033952932114406,0.0004864897735795512,0.0005817606875722133,0.02915898080392435,0.0018810937911742647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493330.0
2017-04-19,0.013196752119415095,0.07257418201415529,0.0010758654154013813,0.009770289807517535,0.001022171577664159,0.004440679246933982,0.0053256332392696846,0.02304261103189613,0.0012110943400729043,0.0019071255699998609,0.004134425505766121,0.002203436007883051,0.003400609723357416,0.000678133284014549,0.009121986433356998,9.346705087590558e-05,0.0011752984482480894,0.003358847849561799,0.000566768287226236,0.0034682241856931776,0.16799807497648409,0.019224382570582538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019767286929925566,9.943303284670807e-05,8.352374759123477e-05,0.0036133964136493713,5.767115905109068e-05,0.00044148266583938383,0.0005826775724817093,0.0033528818675909963,0.0003460269543065441,7.755776562043229e-05,0.0,0.0004335280232116472,0.00011733097875911552,5.965981970802484e-06,0.0008312601545984794,0.0,2.3863927883209935e-05,0.00019886606569341614,0.00017699079846714036,0.00011136499678831304,0.005926208757663801,0.0,0.010697005673648854,0.02231674989211516,0.001688372897737103,0.009239317412116114,1.789794591240745e-05,0.0009326818481021217,0.0023267329686129687,0.002636964031094698,0.0024341206440874137,0.000739781764379508,0.0015074047779560945,0.004017094527007006,0.010506094250583175,0.006272235711970345,0.002340653593211508,0.0010201829170072248,0.003066514732992477,0.0033429385643063254,0.004723069060218634,0.0015929171862042633,0.08287743287773118,0.0035497592726274783,0.002376449485036323,2.784124919707826e-05,0.0014676315648174112,0.0003340949903649391,0.0,0.00011136499678831304,0.00037784552481749065,0.0011136499678831304,6.562580167882732e-05,0.0002426166001459677,0.00045540329043792296,0.0007159178364962981,0.00024062793948903354,3.57958918248149e-05,0.0006463147135036025,9.744437218977391e-05,0.0018216131617516918,3.57958918248149e-05,0.00012528562138685217,0.00025653722474450685,0.003374757134817272,0.00019687740503648198,0.0063120089251090285,0.03022167600342845,0.002583270193357476,0.006910595782846211,0.00015909285255473292,0.0010937633613137888,0.0032713467806566956,0.0053256332392696846,0.002555428944160397,0.000517051770802882,0.00016704749518246955,0.008314590206641728,0.01344334604087493,0.0008710333677371627,0.001837522447007165,0.0008451807791970186,0.0027204877786859327,0.0034324282938683628,0.0009784210432116074,0.001563087276350251,0.10987350129561242,0.011987646439999125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003476178828320914,0.0003559702575912149,3.3807231167880746e-05,0.0020403658340144497,6.363714102189317e-05,0.0015690532583210533,0.0016088264714597365,0.00017301347715327204,0.00012130830007298385,0.0014576882615327403,7.954642627736646e-06,0.0015054161172991603,0.007385885679853476,6.562580167882732e-05,0.0033827117774450086,1.789794591240745e-05,0.0013244479975181515,0.0008392147972262162,0.00018892276240874533,0.0022332659177370633,0.012753280792918776,0.0007676230135765863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012468902318977192,0.0024341206440874137,1.9886606569341614e-06,4.375053445255155e-05,3.57958918248149e-05,0.00021875267226275776,0.00015710419189779876,0.0002804011526277168,6.960312299269565e-05,0.0002008547263503503,0.0,0.00023267329686129688,0.000566768287226236,2.3863927883209935e-05,0.0002764238313138484,2.3863927883209935e-05,0.0002843784739415851,0.0005846662331386434,5.965981970802484e-06,0.0004136414166423056,0.0003539815969342807,0.0,0.010959508880364163,0.006846958641824318,0.0004255733805839105,9.147839021897143e-05,0.0004295507018977789,0.0035954984677369637,0.001956842086423215,0.0023108236833574956,0.00045739195109485714,0.0018633750355473093,9.545571153283974e-05,0.0012429129105838508,0.005755183941167463,0.001083820058029118,0.0037506139989778283,2.3863927883209935e-05,0.0022630958275910757,0.0014596769221896745,0.001145468538394077,0.001368198531970703,0.02022865620233429,0.00022272999357662607,0.0013960397811677812,0.005289837347444869,0.0001332402640145888,0.0017818399486130086,6.761446233576149e-05,0.0005588136445984994,0.0005250064134306186,0.001567064597664119,0.0005250064134306186,0.00011136499678831304,3.977321313868323e-06,0.0005011424855474087,0.001119615949853933,4.5739195109485714e-05,0.0017301347715327204,0.0,0.001036092202262698,0.0004116527559853714,0.00016704749518246955,0.0003599475789050832,0.013936533883794603,0.00030028775919705835,0.00964898150744455,0.010768597457298483,0.00025653722474450685,0.00221735663248159,0.0001750021378102062,0.002555428944160397,0.0013005840696349415,0.0018315564650363627,0.00032017436576639997,0.001567064597664119,6.164848036495901e-05,0.0026150887638684223,0.0035497592726274783,0.00018892276240874533,0.004321359607517933,5.965981970802484e-06,0.002330710289926837,0.0025594062654742656,0.00045739195109485714,0.0007179064971532322,0.028588985604085505,0.0015929171862042633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502851.0
